1	1	-50.00	-50.00	-50.00	1.00	0.00	0.00
1	1	-50.00	-30.00	-50.00	1.00	0.00	0.00
1	1	-50.00	-10.00	-50.00	1.00	0.00	0.00
1	1	-50.00	10.00	-50.00	1.00	0.00	0.00
1	1	-50.00	30.00	-50.00	1.00	0.00	0.00
1	1	-50.00	50.00	-50.00	1.00	0.00	0.00
1	2	-50.00	50.00	-30.00	1.00	0.00	0.00
1	2	-50.00	30.00	-30.00	1.00	0.00	0.00
1	2	-50.00	10.00	-30.00	1.00	0.00	0.00
1	2	-50.00	-10.00	-30.00	1.00	0.00	0.00
1	2	-50.00	-30.00	-30.00	1.00	0.00	0.00
1	2	-50.00	-50.00	-30.00	1.00	0.00	0.00
1	3	-50.00	50.00	-10.00	1.00	0.00	0.00
1	3	-50.00	30.00	-10.00	1.00	0.00	0.00
1	3	-50.00	10.00	-10.00	1.00	0.00	0.00
1	3	-50.00	-10.00	-10.00	1.00	0.00	0.00
1	3	-50.00	-30.00	-10.00	1.00	0.00	0.00
1	3	-50.00	-50.00	-10.00	1.00	0.00	0.00
1	4	-50.00	50.00	10.00	1.00	0.00	0.00
1	4	-50.00	30.00	10.00	1.00	0.00	0.00
1	4	-50.00	10.00	10.00	1.00	0.00	0.00
1	4	-50.00	-10.00	10.00	1.00	0.00	0.00
1	4	-50.00	-30.00	10.00	1.00	0.00	0.00
1	4	-50.00	-50.00	10.00	1.00	0.00	0.00
1	5	-50.00	50.00	30.00	1.00	0.00	0.00
1	5	-50.00	30.00	30.00	1.00	0.00	0.00
1	5	-50.00	10.00	30.00	1.00	0.00	0.00
1	5	-50.00	-10.00	30.00	1.00	0.00	0.00
1	5	-50.00	-30.00	30.00	1.00	0.00	0.00
1	5	-50.00	-50.00	30.00	1.00	0.00	0.00
1	6	-50.00	50.00	50.00	1.00	0.00	0.00
1	6	-50.00	30.00	50.00	1.00	0.00	0.00
1	6	-50.00	10.00	50.00	1.00	0.00	0.00
1	6	-50.00	-10.00	50.00	1.00	0.00	0.00
1	6	-50.00	-30.00	50.00	1.00	0.00	0.00
1	6	-50.00	-50.00	50.00	1.00	0.00	0.00
2	1	50.00	-50.00	-50.00	0.00	1.00	0.00
2	1	30.00	-50.00	-50.00	0.00	1.00	0.00
2	1	10.00	-50.00	-50.00	0.00	1.00	0.00
2	1	-10.00	-50.00	-50.00	0.00	1.00	0.00
2	1	-30.00	-50.00	-50.00	0.00	1.00	0.00
2	1	-50.00	-50.00	-50.00	0.00	1.00	0.00
2	2	-50.00	-50.00	-30.00	0.00	1.00	0.00
2	2	-30.00	-50.00	-30.00	0.00	1.00	0.00
